start_datetime duration liters month hour day max_flow fixture
1552236648 25 887 3 17 6 85 kitchenfaucet
1567847589 24 886 9 11 5 38 bidet
1560317723 16 886 6 7 2 58 kitchenfaucet
1565962378 18 886 8 15 4 51 kitchenfaucet
1555175599 20 885 4 19 5 45 kitchenfaucet
1559393865 19 884 6 14 5 49 kitchenfaucet
1551286587 13 884 2 17 2 74 washbasin
1561880924 17 883 6 9 6 54 kitchenfaucet
1551380896 11 883 2 20 3 83 washbasin
1553434476 11 881 3 14 6 87 washbasin
1572249628 27 881 10 9 0 36 washbasin
1572288258 12 881 10 19 0 81 washbasin
1556780387 15 880 5 8 3 130 kitchenfaucet
1556822457 11 877 5 20 3 101 kitchenfaucet
1568573912 17 877 9 20 6 56 kitchenfaucet
1553248454 11 876 3 10 4 119 washbasin
1559543242 40 876 6 8 0 31 washbasin
1560407355 30 876 6 8 3 31 washbasin
1555394439 26 873 4 8 1 36 kitchenfaucet
1550692954 14 872 2 21 2 67 washbasin
1570909433 12 870 10 21 5 78 kitchenfaucet
1567592411 13 869 9 12 2 72 bidet
1569217300 16 869 9 7 0 58 kitchenfaucet
1560065140 30 869 6 9 6 31 washbasin
1553080513 16 868 3 12 2 60 kitchenfaucet
1569929850 21 868 10 13 1 42 kitchenfaucet
1550695204 17 868 2 21 2 56 washbasin
1555928186 28 867 4 12 0 33 bidet
1567190896 16 867 8 20 4 56 washbasin
1560322643 17 864 6 8 2 54 kitchenfaucet
1563783513 45 864 7 10 0 20 washbasin
1556325758 36 863 4 2 5 27 bidet
1554232951 17 862 4 21 1 54 kitchenfaucet
1558164889 12 862 5 9 5 81 kitchenfaucet
1570355821 15 862 10 11 6 63 washbasin
1571491127 10 861 10 15 5 94 kitchenfaucet
1559652923 11 860 6 14 1 83 kitchenfaucet
1553082420 24 858 3 12 2 38 kitchenfaucet
1551479205 24 858 3 23 4 38 washbasin
1555924982 19 858 4 11 0 49 washbasin
1568153350 19 858 9 0 2 47 washbasin
1557173214 26 857 5 22 0 40 kitchenfaucet
1558767665 28 857 5 9 5 33 kitchenfaucet
1566031433 26 856 8 10 5 36 bidet
1563149511 35 855 7 2 0 27 bidet
1553945849 78 855 3 12 5 18 washbasin
1556518043 25 854 4 8 0 121 kitchenfaucet
1562440559 13 854 7 21 5 90 kitchenfaucet
1558167517 25 854 5 10 5 38 washbasin
1553256813 13 852 3 13 4 83 kitchenfaucet
1558418634 21 851 5 8 1 51 bidet
1555692109 30 851 4 18 4 31 washbasin
1556648866 22 850 4 20 1 42 kitchenfaucet
1568611279 13 847 9 7 0 69 kitchenfaucet
1550618780 18 847 2 0 2 49 washbasin
1557469181 37 847 5 8 4 29 washbasin
1567611175 29 847 9 17 2 31 washbasin
1572008588 13 846 10 15 4 67 washbasin
1571331622 22 845 10 19 3 42 washbasin
1556779433 30 844 5 8 3 31 washbasin
1558678784 40 844 5 8 4 24 washbasin
1561134054 29 844 6 18 4 31 washbasin
1563175644 25 843 7 9 0 36 bidet
1565017300 17 843 8 17 0 54 kitchenfaucet
1554452964 29 843 4 10 4 31 washbasin
1563448875 56 843 7 13 3 18 washbasin
1566029669 11 841 8 10 5 81 bidet
1556024155 17 841 4 14 1 51 kitchenfaucet
1568114358 12 840 9 13 1 72 washbasin
1569612011 14 839 9 21 4 65 kitchenfaucet
1551177569 13 839 2 11 1 108 washbasin
1556332803 21 838 4 4 5 42 kitchenfaucet
1550701608 23 838 2 23 2 38 washbasin
1556865612 38 838 5 8 4 29 washbasin
1565024182 12 837 8 18 0 74 washbasin
1560352227 53 836 6 17 2 20 washbasin
1564999493 14 835 8 12 0 63 bidet
1559395794 14 835 6 15 5 65 kitchenfaucet
1568470515 19 834 9 16 5 47 bidet
1559647386 15 834 6 13 1 58 washbasin
1559373999 19 833 6 9 5 47 kitchenfaucet
1569867867 17 833 9 20 0 51 washbasin
1550949706 18 831 2 20 5 49 bidet
1560165586 15 831 6 13 0 60 kitchenfaucet
1562566592 18 831 7 8 0 58 kitchenfaucet
1572295052 16 831 10 21 0 58 kitchenfaucet
1559200753 15 829 5 9 3 56 kitchenfaucet
1553769480 17 828 3 11 3 54 bidet
1572294592 16 828 10 21 0 54 washbasin
1563114888 13 827 7 16 6 67 kitchenfaucet
1552737412 30 827 3 12 5 31 washbasin
1562268534 13 826 7 21 3 72 kitchenfaucet
1553450697 25 825 3 19 6 36 kitchenfaucet
1565342263 18 825 8 11 4 49 washbasin
1570860010 18 824 10 8 5 49 kitchenfaucet
1566031713 11 821 8 10 5 90 kitchenfaucet
1559396008 10 820 6 15 5 92 kitchenfaucet
1555956877 23 820 4 20 0 36 washbasin
1564035673 43 820 7 8 3 20 washbasin
1560585978 11 819 6 10 5 81 bidet
1561883408 13 818 6 10 6 67 kitchenfaucet
1568566477 21 818 9 18 6 40 washbasin
1565108636 27 815 8 18 1 31 washbasin
1560751444 47 813 6 8 0 20 washbasin
1562780401 41 813 7 19 2 22 washbasin
1568958530 23 813 9 7 4 38 washbasin
1553811934 24 812 3 23 3 36 kitchenfaucet
1571751474 20 812 10 15 1 42 washbasin
1560516291 11 811 6 14 4 105 kitchenfaucet
1570265102 17 811 10 10 5 49 kitchenfaucet
1553842872 27 811 3 8 4 31 washbasin
1551520457 23 810 3 10 5 38 washbasin
1561011965 20 810 6 8 3 42 washbasin
1560200697 14 808 6 23 0 63 kitchenfaucet
1553150046 27 808 3 7 3 33 washbasin
1567458169 21 807 9 23 0 42 washbasin
1551124757 21 805 2 20 0 40 washbasin
1551932978 37 805 3 5 3 24 washbasin
1553239187 42 805 3 8 4 22 washbasin
1561106974 12 804 6 10 4 72 kitchenfaucet
1551899717 16 804 3 20 2 54 washbasin
1563863552 24 802 7 8 1 36 washbasin
1559147168 17 801 5 18 2 49 bidet
1572211043 27 801 10 22 6 31 bidet
1553438117 20 801 3 15 6 103 kitchenfaucet
1553600180 29 801 3 12 1 31 washbasin
1553443530 31 800 3 17 6 31 kitchenfaucet
1559922171 15 800 6 17 4 56 kitchenfaucet
1567349792 12 798 9 16 6 69 bidet
1558362548 22 796 5 16 0 38 kitchenfaucet
1560338029 15 796 6 13 2 56 kitchenfaucet
1562787561 14 795 7 21 2 60 kitchenfaucet
1562413456 13 795 7 13 5 65 washbasin
1568377243 13 795 9 14 4 65 washbasin
1569492953 16 795 9 12 3 51 washbasin
1554847279 19 794 4 0 2 45 kitchenfaucet
1563783645 20 793 7 10 0 45 bidet
1567149072 16 793 8 9 4 54 kitchenfaucet
1558138640 42 793 5 2 5 31 washbasin
1566031283 26 793 8 10 5 31 washbasin
1563092745 11 792 7 10 6 81 bidet
1555934899 25 791 4 14 0 33 washbasin
1554626020 22 790 4 10 6 38 bidet
1560921647 18 790 6 7 2 49 kitchenfaucet
1554563564 27 790 4 17 5 31 washbasin
1565962088 22 789 8 15 4 38 kitchenfaucet
1560803299 13 788 6 22 0 67 kitchenfaucet
1563115432 16 788 7 16 6 51 kitchenfaucet
1557903058 18 788 5 8 2 60 washbasin
1570905745 10 786 10 20 5 81 washbasin
1571895889 12 786 10 7 3 69 washbasin
1558677504 28 785 5 7 4 29 bidet
1553270909 23 785 3 17 4 36 kitchenfaucet
1565040735 12 785 8 23 0 72 kitchenfaucet
1558751898 59 785 5 4 5 15 washbasin
1562093621 29 784 7 20 1 42 washbasin
1555086329 10 783 4 18 4 83 washbasin
1560565716 49 782 6 4 5 20 washbasin
1565021038 15 781 8 18 0 56 kitchenfaucet
1569081769 19 781 9 18 5 45 washbasin
1556648514 13 780 4 20 1 65 kitchenfaucet
1568749323 12 780 9 21 1 69 kitchenfaucet
1555482053 13 780 4 8 2 63 washbasin
1569277835 18 780 9 0 1 45 washbasin
1559907753 17 779 6 13 4 110 kitchenfaucet
1555571307 24 779 4 9 3 38 washbasin
1560674455 13 777 6 10 6 63 bidet
1553497712 12 777 3 8 0 72 kitchenfaucet
1562953978 14 777 7 19 4 58 kitchenfaucet
1556678360 50 777 5 4 2 18 washbasin
1562217988 21 776 7 7 3 40 bidet
1563569344 20 776 7 22 4 40 kitchenfaucet
1551798693 37 775 3 16 1 24 washbasin
1560187549 17 775 6 19 0 47 washbasin
1552305105 19 774 3 12 0 42 washbasin
1568707434 24 774 9 10 1 33 washbasin
1566492072 22 773 8 18 3 38 kitchenfaucet
1561104245 18 773 6 10 4 47 washbasin
1550411190 14 772 2 14 6 58 washbasin
1553781135 36 771 3 14 3 22 washbasin
1550831248 14 770 2 11 4 58 washbasin
1563344956 68 770 7 8 2 13 washbasin
1555759685 18 769 4 13 5 45 kitchenfaucet
1552691771 13 769 3 0 5 72 washbasin
1553435735 10 769 3 14 6 83 washbasin
1554187200 34 769 4 8 1 29 washbasin
1559637113 34 768 6 10 1 31 kitchenfaucet
1564341433 29 768 7 21 6 29 washbasin
1550786533 15 767 2 23 3 56 washbasin
1553443696 19 766 3 17 6 45 kitchenfaucet
1571119862 23 765 10 8 1 36 washbasin
1570365049 15 764 10 14 6 54 kitchenfaucet
1559670970 21 764 6 19 1 45 washbasin
1571379308 32 764 10 8 4 29 washbasin
1567710789 30 763 9 21 3 47 washbasin
1561185332 28 762 6 8 5 29 bidet
1555763685 31 762 4 14 5 31 washbasin
1565201842 22 761 8 20 2 38 washbasin
1571493555 13 760 10 15 5 63 washbasin
1560491813 11 759 6 7 4 72 kitchenfaucet
1562169638 13 758 7 18 2 60 kitchenfaucet
1553431378 26 757 3 13 6 31 washbasin
1561935086 65 755 7 0 0 13 bidet
1554809492 24 755 4 13 1 33 kitchenfaucet
1563115103 18 755 7 16 6 45 kitchenfaucet
1562803249 21 754 7 2 3 38 kitchenfaucet
1553842232 35 754 3 7 4 24 washbasin
1560636550 16 754 6 0 6 51 washbasin
1553763368 16 753 3 9 3 54 kitchenfaucet
1558139505 25 753 5 2 5 33 washbasin
1568808412 12 753 9 14 2 67 washbasin
1569698422 14 752 9 21 5 56 kitchenfaucet
1551468234 16 751 3 20 4 51 kitchenfaucet
1560077829 16 751 6 12 6 49 kitchenfaucet
1562787208 18 751 7 21 2 45 kitchenfaucet
1552243289 27 749 3 19 6 31 washbasin
1552516394 15 749 3 23 2 51 washbasin
1567156723 30 748 8 11 4 29 bidet
1553669248 14 748 3 7 2 58 kitchenfaucet
1552422133 21 748 3 21 1 38 washbasin
1564341294 49 746 7 21 6 18 washbasin
1568401003 18 746 9 20 4 42 washbasin
1550475426 21 745 2 8 0 38 washbasin
1558995764 38 744 5 0 1 22 bidet
1565987033 10 744 8 22 4 128 kitchenfaucet
1554604986 40 743 4 4 6 20 washbasin
1562406871 22 742 7 11 5 36 kitchenfaucet
1564493950 13 742 7 15 1 60 kitchenfaucet
1554820620 41 741 4 16 1 20 washbasin
1557425178 21 738 5 20 3 38 kitchenfaucet
1564989104 23 738 8 9 0 36 kitchenfaucet
1565373564 12 738 8 19 4 65 kitchenfaucet
1552737972 26 738 3 13 5 31 washbasin
1567710648 23 738 9 21 3 33 washbasin
1560888588 33 737 6 22 1 29 kitchenfaucet
1564303664 13 737 7 10 6 58 kitchenfaucet
1558159001 11 736 5 7 5 78 kitchenfaucet
1565987656 24 736 8 22 4 31 washbasin
1554485765 18 735 4 19 4 56 bidet
1553428330 24 735 3 12 6 33 kitchenfaucet
1558344214 15 735 5 11 0 51 kitchenfaucet
1572216508 18 735 10 23 6 45 kitchenfaucet
1564311670 17 735 7 13 6 45 washbasin
1553080707 14 734 3 12 2 58 kitchenfaucet
1550843805 20 734 2 14 4 38 washbasin
1563724835 18 733 7 18 6 51 bidet
1552729019 21 733 3 10 5 38 kitchenfaucet
1555143432 12 733 4 10 5 67 washbasin
1559199886 28 733 5 9 3 31 washbasin
1563833523 32 731 7 0 1 29 bidet
1569021286 18 731 9 1 5 45 washbasin
1560491743 21 730 6 7 4 38 kitchenfaucet
1557333038 24 730 5 18 2 33 washbasin
1553598696 12 728 3 12 1 65 kitchenfaucet
1551736044 15 728 3 22 0 49 washbasin
1563295026 19 728 7 18 1 40 washbasin
1569051161 12 728 9 9 5 65 washbasin
1560146637 10 727 6 8 0 83 kitchenfaucet
1550351229 16 726 2 22 5 49 washbasin
1560876632 20 725 6 18 1 38 washbasin
1571812433 17 724 10 8 2 45 washbasin
1569607762 16 722 9 20 4 49 bidet
1553600616 34 722 3 12 1 24 washbasin
1569661481 12 722 9 11 5 65 washbasin
1553354434 29 721 3 16 5 27 bidet
1562443267 22 721 7 22 5 38 washbasin
1559541598 25 720 6 7 0 31 bidet
1553345658 12 720 3 13 5 65 kitchenfaucet
1553245485 20 720 3 10 4 38 washbasin
1568884820 19 720 9 11 3 40 washbasin
1556333393 15 719 4 4 5 58 kitchenfaucet
1558776085 28 718 5 11 5 27 bidet
1556912128 16 718 5 21 4 49 kitchenfaucet
1558469972 18 718 5 22 1 45 kitchenfaucet
1558118341 20 718 5 20 4 38 washbasin
1560347893 21 717 6 15 2 36 washbasin
1566029306 17 716 8 10 5 51 kitchenfaucet
1559802556 48 716 6 8 3 18 washbasin
1569616418 22 716 9 22 4 33 washbasin
1561614786 20 715 6 7 3 38 bidet
1565898633 23 715 8 21 3 36 kitchenfaucet
1551644966 24 714 3 21 6 33 kitchenfaucet
1555365091 11 714 4 23 0 76 washbasin
1561552139 25 714 6 14 2 33 washbasin
1568402576 14 714 9 21 4 54 washbasin
1567249772 15 713 8 13 5 51 kitchenfaucet
1551795751 19 713 3 15 1 40 washbasin
1568582823 12 711 9 23 6 63 kitchenfaucet
1572052409 16 711 10 3 5 45 washbasin
1560520189 22 710 6 15 4 33 washbasin
1556698507 21 707 5 10 2 36 kitchenfaucet
1558466783 10 707 5 21 1 76 kitchenfaucet
1567349354 14 707 9 16 6 58 kitchenfaucet
1552299937 15 707 3 11 0 49 washbasin
1559424103 31 706 6 23 5 24 bidet
1565973583 19 706 8 18 4 38 washbasin
1568751810 17 706 9 22 1 45 washbasin
1568811378 10 704 9 14 2 74 kitchenfaucet
1564335662 23 703 7 19 6 31 bidet
1565000527 15 703 8 12 0 51 washbasin
1561810997 16 702 6 14 5 45 bidet
1568878522 14 700 9 9 3 60 kitchenfaucet
1553499468 36 699 3 8 0 22 washbasin
1572247673 37 699 10 8 0 22 washbasin
1559396867 23 698 6 15 5 36 kitchenfaucet
1551135919 18 698 2 0 1 42 washbasin
1560332872 10 698 6 11 2 76 washbasin
1569260500 23 697 9 19 0 33 bidet
1558253318 13 694 5 10 6 58 kitchenfaucet
1556700350 10 693 5 10 2 74 bidet
1569137713 15 693 9 9 6 47 kitchenfaucet
1562266723 19 693 7 20 3 40 washbasin
1570263371 11 693 10 10 5 65 washbasin
1561117284 10 692 6 13 4 85 kitchenfaucet
1561130006 30 692 6 17 4 29 kitchenfaucet
1570223391 15 691 10 23 4 49 kitchenfaucet
1561172263 18 691 6 4 5 40 washbasin
1561422611 37 691 6 2 1 22 washbasin
1555371258 32 690 4 1 1 24 bidet
1551605982 36 690 3 10 6 22 washbasin
1567964982 20 689 9 19 6 38 kitchenfaucet
1559841523 18 689 6 19 3 40 washbasin
1568058922 11 688 9 21 0 69 bidet
1565024448 17 687 8 19 0 42 washbasin
1562442535 13 686 7 21 5 69 kitchenfaucet
1566752855 21 685 8 19 6 33 bidet
1564503984 16 684 7 18 1 45 bidet
1557180112 13 684 5 0 1 54 kitchenfaucet
1560750815 10 684 6 7 0 72 kitchenfaucet
1557251604 17 684 5 19 1 42 washbasin
1562504144 12 683 7 14 6 58 kitchenfaucet
1569943560 10 683 10 17 1 76 washbasin
1569499739 12 681 9 14 3 60 kitchenfaucet
1562467593 18 681 7 4 6 121 washbasin
1551643554 19 679 3 21 6 38 washbasin
1555518669 32 679 4 18 2 24 washbasin
1560686866 10 679 6 14 6 72 washbasin
1569046673 12 676 9 8 5 60 bidet
1552236616 15 676 3 17 6 54 kitchenfaucet
1556453662 35 676 4 14 6 20 washbasin
1558419696 41 676 5 8 1 20 washbasin
1561881239 19 674 6 9 6 40 bidet
1572000489 12 674 10 12 4 58 bidet
1562496202 11 674 7 12 6 65 kitchenfaucet
1563109949 11 674 7 15 6 67 kitchenfaucet
1567867454 18 673 9 16 5 40 kitchenfaucet
1557959621 21 673 5 0 3 36 washbasin
1557988606 23 673 5 8 3 31 washbasin
1568007376 16 673 9 7 0 45 washbasin
1567335227 19 672 9 12 6 42 bidet
1552634692 18 671 3 8 4 40 kitchenfaucet
1564493461 11 671 7 15 1 67 kitchenfaucet
1550997195 30 670 2 9 6 24 washbasin
1551079349 21 670 2 8 0 36 washbasin
1561013306 34 670 6 8 3 22 washbasin
1552651013 35 669 3 12 4 22 kitchenfaucet
1553428602 10 669 3 12 6 69 kitchenfaucet
1569776727 17 668 9 19 6 42 bidet
1560194679 12 667 6 21 0 67 kitchenfaucet
1567251591 11 667 8 13 5 67 kitchenfaucet
1568887663 15 667 9 12 3 47 washbasin
1558371635 16 666 5 19 0 42 kitchenfaucet
1558357418 16 665 5 15 0 49 bidet
1551478269 11 664 3 23 4 67 bidet
1555553841 21 663 4 4 3 33 washbasin
1564936637 31 662 8 18 6 22 bidet
1567860518 15 662 9 14 5 47 kitchenfaucet
1555573533 27 662 4 9 3 31 washbasin
1558419006 25 662 5 8 1 33 washbasin
1561882232 39 662 6 10 6 58 washbasin
1561883126 14 662 6 10 6 54 washbasin
1569696067 10 662 9 20 5 69 washbasin
1565091684 19 661 8 13 1 40 kitchenfaucet
1567253047 15 661 8 14 5 49 washbasin
1560341770 17 660 6 14 2 40 washbasin
1551380790 15 659 2 20 3 56 washbasin
1556998116 23 659 5 21 5 31 washbasin
1564387116 24 659 7 9 0 31 washbasin
1572217789 24 658 10 0 0 29 bidet
1569912610 13 658 10 8 1 56 kitchenfaucet
1554876950 31 658 4 8 2 24 washbasin
1559031759 10 656 5 10 1 72 bidet
1561218745 18 655 6 17 5 40 kitchenfaucet
1560008019 12 655 6 17 5 58 washbasin
1570222993 14 655 10 23 4 49 washbasin
1565352183 11 654 8 14 4 63 kitchenfaucet
1551445111 18 654 3 13 4 38 washbasin
1550778313 12 653 2 20 3 56 washbasin
1561539804 33 652 6 11 2 22 washbasin
1562780307 24 652 7 19 2 60 washbasin
1570921968 11 651 10 1 6 63 kitchenfaucet
1567874793 33 651 9 18 5 22 washbasin
1568673863 15 651 9 0 1 45 washbasin
1551528470 23 650 3 13 5 31 kitchenfaucet
1570600900 33 650 10 8 2 33 kitchenfaucet
1564517711 25 649 7 22 1 33 kitchenfaucet
1550801816 53 649 2 3 4 15 washbasin
1561965152 13 649 7 9 0 51 washbasin
1563121167 10 648 7 18 6 72 bidet
1563103339 12 648 7 13 6 56 kitchenfaucet
1560174989 14 647 6 15 0 47 bidet
1560200772 11 646 6 23 0 63 kitchenfaucet
1564309993 10 646 7 12 6 72 kitchenfaucet
1560838411 27 646 6 8 1 29 washbasin
1566154198 14 643 8 20 6 47 washbasin
1569276797 15 643 9 0 1 47 washbasin
1551393212 12 642 2 23 3 58 washbasin
1560936640 18 642 6 11 2 38 washbasin
1563753128 20 642 7 1 0 33 washbasin
1569872461 13 641 9 21 0 69 bidet
1565995124 12 641 8 0 5 54 kitchenfaucet
1571992340 14 640 10 10 4 47 bidet
1560947395 18 640 6 14 2 38 washbasin
1551511046 10 639 3 8 5 69 kitchenfaucet
1552242938 17 635 3 19 6 40 washbasin
1565046837 11 634 8 1 1 63 kitchenfaucet
1562219824 34 634 7 7 3 20 washbasin
1570271713 14 634 10 12 5 49 washbasin
1557901335 31 633 5 8 2 22 washbasin
1560494254 16 633 6 8 4 45 washbasin
1557169331 19 632 5 21 0 36 kitchenfaucet
1567349232 12 632 9 16 6 56 kitchenfaucet
1554134595 24 631 4 18 0 31 washbasin
1561211545 13 631 6 15 5 51 washbasin
1568470105 11 630 9 16 5 60 kitchenfaucet
1570861099 20 630 10 8 5 33 washbasin
1559920297 17 629 6 17 4 40 bidet
1570274613 14 629 10 13 5 49 kitchenfaucet
1553420047 34 629 3 10 6 20 washbasin
1569095644 20 629 9 21 5 33 washbasin
1557902996 19 628 5 8 2 36 washbasin
1562957757 19 628 7 20 4 36 washbasin
1569069676 12 628 9 14 5 54 washbasin
1569218230 14 628 9 7 0 51 washbasin
1568878376 16 627 9 9 3 42 washbasin
1569822384 17 627 9 7 0 40 washbasin
1563827490 22 626 7 22 0 31 bidet
1556777009 11 626 5 8 3 60 kitchenfaucet
1562093376 12 626 7 20 1 54 kitchenfaucet
1559471277 30 624 6 12 6 22 washbasin
1560847062 16 624 6 10 1 40 washbasin
1567702783 20 624 9 18 3 33 washbasin
1571742555 21 624 10 13 1 33 washbasin
1556450208 13 623 4 13 6 49 kitchenfaucet
1568446937 14 623 9 9 5 51 kitchenfaucet
1562774648 18 623 7 18 2 36 washbasin
1557181299 22 622 5 0 1 31 kitchenfaucet
1560165147 11 621 6 13 0 60 kitchenfaucet
1572036231 14 621 10 22 4 49 kitchenfaucet
1569306478 20 618 9 8 1 33 washbasin
1556826349 13 617 5 21 3 49 washbasin
1553026696 33 615 3 21 1 24 kitchenfaucet
1553670855 33 615 3 8 2 20 washbasin
1556013372 18 615 4 11 1 38 washbasin
1558266914 11 615 5 13 6 58 washbasin
1553101851 34 614 3 18 2 20 washbasin
1562135445 21 614 7 8 2 31 washbasin
1563147743 17 612 7 1 0 38 kitchenfaucet
1554354338 11 611 4 7 3 60 kitchenfaucet
1553756212 10 610 3 7 3 67 washbasin
1558138578 15 610 5 2 5 42 washbasin
1568470567 20 610 9 16 5 31 washbasin
1553258865 13 608 3 13 4 51 kitchenfaucet
1564515256 12 608 7 21 1 56 kitchenfaucet
1560929069 17 608 6 9 2 38 washbasin
1559863760 15 607 6 1 4 42 washbasin
1561885283 20 607 6 11 6 33 washbasin
1567578891 30 607 9 8 2 24 washbasin
1559461430 20 606 6 9 6 33 kitchenfaucet
1564245154 29 606 7 18 5 22 washbasin
1571873033 17 606 10 1 3 38 washbasin
1566747408 17 605 8 17 6 38 kitchenfaucet
1550339333 13 605 2 18 5 49 washbasin
1550339333 13 605 2 18 5 49 washbasin
1558467029 10 604 5 21 1 67 kitchenfaucet
1562504454 11 603 7 15 6 60 bidet
1567628711 14 603 9 22 2 69 kitchenfaucet
1557293471 31 603 5 7 2 22 washbasin
1569104856 14 602 9 0 6 47 washbasin
1570650617 11 602 10 21 2 60 washbasin
1570914799 10 602 10 23 5 67 washbasin
1553769477 17 601 3 11 3 40 washbasin
1551477399 21 600 3 22 4 29 bidet
1551521944 17 600 3 11 5 38 washbasin
1554626959 18 600 4 10 6 38 washbasin
1563984549 20 600 7 18 2 33 washbasin
1569081692 14 600 9 18 5 45 washbasin
1563146782 13 599 7 1 0 49 kitchenfaucet
1567960593 10 599 9 18 6 67 kitchenfaucet
1568749696 12 599 9 21 1 54 kitchenfaucet
1562826392 34 599 7 8 3 20 washbasin
1553120329 17 598 3 23 2 38 washbasin
1554072087 15 598 4 0 0 45 washbasin
1554820732 22 598 4 16 1 31 washbasin
1562183271 11 596 7 21 2 58 kitchenfaucet
1560491138 49 595 6 7 4 15 kitchenfaucet
1564391403 18 595 7 11 0 36 washbasin
1553449869 14 593 3 18 6 47 kitchenfaucet
1557419858 15 593 5 18 3 47 washbasin
1560451774 13 593 6 20 3 49 washbasin
1561218371 19 593 6 17 5 33 washbasin
1565022982 12 592 8 18 0 56 kitchenfaucet
1569698261 11 591 9 21 5 60 kitchenfaucet
1551439548 15 590 3 12 4 42 bidet
1566195675 11 590 8 8 0 58 kitchenfaucet
1555439218 11 589 4 20 1 60 kitchenfaucet
1557173202 11 589 5 22 0 76 kitchenfaucet
1553328779 12 588 3 9 5 56 kitchenfaucet
1562917364 30 588 7 9 4 22 washbasin
1553777234 13 587 3 13 3 49 kitchenfaucet
1569666988 13 587 9 12 5 49 washbasin
1562407266 11 586 7 12 5 56 bidet
1553439088 11 586 3 15 6 92 kitchenfaucet
1562262525 14 586 7 19 3 45 kitchenfaucet
1568813581 12 586 9 15 2 51 kitchenfaucet
1563448696 22 586 7 13 3 29 washbasin
1552684917 10 585 3 22 4 63 kitchenfaucet
1569702702 17 585 9 22 5 36 washbasin
1569781767 19 585 9 20 6 33 washbasin
1567533172 11 584 9 19 1 58 kitchenfaucet
1556435801 30 584 4 9 6 22 washbasin
1557226827 13 583 5 13 1 47 bidet
1558162359 26 583 5 8 5 31 kitchenfaucet
1559396477 17 583 6 15 5 40 kitchenfaucet
1568738691 22 583 9 18 1 31 washbasin
1551777001 12 582 3 10 1 51 kitchenfaucet
1559464205 15 582 6 10 6 40 washbasin
1568887256 18 582 9 12 3 36 washbasin
1563448588 20 580 7 13 3 31 bidet
1564554376 18 580 7 8 2 36 washbasin
1551549181 13 579 3 18 5 47 washbasin
1570575450 19 579 10 0 2 31 washbasin
1560590205 22 577 6 11 5 29 bidet
1559918415 10 577 6 16 4 65 washbasin
1556007430 29 576 4 10 1 22 washbasin
1567168320 17 575 8 14 4 36 kitchenfaucet
1569487323 11 575 9 10 3 58 kitchenfaucet
1564315205 12 575 7 14 6 54 washbasin
1568874723 13 575 9 8 3 45 washbasin
1556517409 30 574 4 7 0 20 washbasin
1560837537 28 574 6 7 1 22 washbasin
1552419860 16 573 3 20 1 38 washbasin
1553426182 16 573 3 12 6 38 washbasin
1556913059 14 572 5 21 4 47 kitchenfaucet
1561107331 27 572 6 10 4 24 kitchenfaucet
1560565589 15 571 6 4 5 40 washbasin
1565953065 12 570 8 12 4 49 bidet
1563010821 17 570 7 11 5 36 washbasin
1566197649 23 570 8 8 0 38 washbasin
1551515412 12 569 3 9 5 51 kitchenfaucet
1554470367 21 569 4 15 4 33 washbasin
1560089469 26 569 6 16 6 24 washbasin
1570523927 15 568 10 10 1 38 bidet
1557223753 12 567 5 12 1 49 bidet
1556013265 10 567 4 11 1 60 washbasin
1559647355 26 567 6 13 1 31 washbasin
1564936174 17 567 8 18 6 36 washbasin
1571292154 22 566 10 8 3 31 washbasin
1552757739 12 564 3 18 5 51 kitchenfaucet
1567699392 13 564 9 18 3 49 washbasin
1556435720 39 563 4 9 6 15 bidet
1552728230 13 563 3 10 5 47 kitchenfaucet
1563753335 12 563 7 1 0 51 washbasin
1557954309 16 562 5 23 2 40 washbasin
1562901357 15 561 7 5 4 103 bidet
1570891039 10 561 10 16 5 63 washbasin
1567797002 15 560 9 21 4 40 washbasin
1570718693 20 560 10 16 3 31 washbasin
1564516785 10 559 7 21 1 60 kitchenfaucet
1554398249 19 559 4 19 3 31 washbasin
1554539244 28 559 4 10 5 24 washbasin
1560149874 15 559 6 8 0 38 washbasin
1553419260 37 558 3 10 6 18 bidet
1556356350 32 558 4 11 5 20 washbasin
1571259631 11 558 10 23 2 54 washbasin
1558236292 43 557 5 5 6 15 washbasin
1562914817 16 557 7 9 4 38 washbasin
1557179618 13 556 5 23 0 47 kitchenfaucet
1560168992 14 556 6 14 0 40 washbasin
1569666097 13 556 9 12 5 45 washbasin
1562439837 14 555 7 21 5 45 kitchenfaucet
1563444041 15 555 7 12 3 42 kitchenfaucet
1569429636 10 555 9 18 2 60 washbasin
1568408911 15 554 9 23 4 38 washbasin
1571292366 14 554 10 8 3 40 washbasin
1562783510 13 553 7 20 2 47 kitchenfaucet
1570111186 15 553 10 15 3 38 washbasin
1556333306 13 552 4 4 5 45 kitchenfaucet
1555880904 17 552 4 23 6 36 washbasin
1558118839 18 552 5 20 4 33 washbasin
1551900370 11 551 3 20 2 56 kitchenfaucet
1553450887 21 551 3 19 6 33 kitchenfaucet
1557865342 18 551 5 22 1 33 washbasin
1571895936 12 550 10 7 3 49 washbasin
1562769429 16 549 7 16 2 36 kitchenfaucet
1559383873 13 547 6 12 5 47 kitchenfaucet
1552979951 38 546 3 8 1 18 washbasin
1563867185 10 545 7 9 1 60 bidet
1567240369 21 545 8 10 5 31 washbasin
